NCBI.gene..formerly.Entrezgene..ID,gene_symbol,Individual_1,Individual_2,Individual_3,Individual_4,Individual_5,Individual_6,Individual_7,Individual_8,Individual_9,Individual_10,Individual_11,Individual_12,Individual_13,Individual_14,Individual_15,Individual_16,Individual_17,Individual_18,Individual_19,Individual_20,Individual_21,Individual_22,Individual_23,Individual_24,Individual_25,Individual_26,Individual_27,Individual_28,Individual_29,Individual_30,Individual_31,Individual_32,Individual_33,Individual_34,Individual_35,Individual_36,Individual_37,Individual_38,Individual_39,Individual_40,Individual_41,Individual_42,Individual_43,Individual_44,Individual_45,Individual_46,Individual_47,Individual_48,Individual_49,Individual_50,Individual_51,Individual_52,Individual_53,Individual_54,Individual_55,Individual_56,Individual_57,Individual_58,Individual_59,Individual_60,Individual_61,Individual_62,Individual_63,Individual_64,Individual_65,Individual_66,Individual_67,Individual_68,Individual_69,Individual_70,Individual_71,Individual_72,Individual_73,Individual_74,Individual_75,Individual_76,Individual_77,Individual_78,Individual_79,Individual_80,Individual_81,Individual_82,Individual_83,Individual_84,Individual_85,Individual_86,Individual_87,Individual_88,Individual_89,Individual_90,Individual_91,Individual_92,Individual_93,Individual_94,Individual_95,Individual_96,Individual_97,Individual_98,Individual_99,Individual_100
771,CA12,0.02061423,-0.087188409,-0.007712096,0.127113172,0.106117755,0.074951732,0.103336139,-0.145034959,0.016073377,0.020811435,0.043640476,-0.017501468,-0.09701078,-0.098951499,0.051202882,0.086523452,0.024013251,-0.09431039,0.05700899,0.048787571,0.017929419,-0.126202494,0.047700765,0.05016055,-0.0314401,0.055585532,-0.105508478,0.168851862,0.026470155,0.010339995,-0.078510473,-0.034084836,0.092225194,-0.013985069,-0.089197924,0.095075766,-0.091562922,-0.251623876,0.077883789,-0.155548511,-0.074187809,-0.037635157,0.004711607,-0.076421334,0.10401565,-0.01680346,0.006681134,0.114804283,-0.166761696,0.063187413,-0.145809973,0.00519027,-0.070212895,0.045039138,0.036548218,-0.016746655,-0.036552364,-0.112646164,0.039216055,-0.177316198,0.030379598,-0.014937407,-0.026283019,-0.0351049,-0.026729217,0.130649752,0.069526973,0.090172407,0.077899193,-0.135216471,-0.034655842,-0.089293835,0.059024528,-0.203818343,-0.025811926,-0.056527578,-0.103619445,-0.02277341,0.084068484,0.093916562,0.098458501,-0.116897912,-0.134152504,0.153910459,0.134494205,-0.013403394,0.039446144,0.084349215,-0.037317788,-0.018982963,0.046099175,-0.113437315,-0.018011073,-0.020518496,0.01744586,-0.195544401,0.038616449,0.026523748,-0.043427028,0.116334385
2023,ENO1,-0.048413125,0.070685694,-0.069280162,0.078956411,0.007576147,0.063700871,0.044853868,0.028778339,0.10958703,0.096913583,-0.052665129,0.057830393,0.032962844,-0.09895992,-0.089677872,0.067393185,-0.050938249,0.057491402,-0.093681029,0.134524755,-0.030233157,0.032223226,-0.025897189,-0.006828895,0.007193568,0.005023832,-0.071476595,-0.07828064,0.087836003,0.011854879,-0.002208593,-0.098186108,0.050005768,0.016718988,0.055002836,-0.03475061,0.028511226,-0.046205878,-0.061367083,0.013808101,0.007147408,0.007238157,-0.01140015,0.179523078,-0.036718308,-0.113067567,0.059365012,0.173518095,-0.079596491,-0.072288524,-0.071382949,0.070448174,-0.044595358,0.024092434,-0.048688716,-0.0573766,-0.044001255,0.062556173,-0.007459522,-0.021634285,0.041752532,0.072200756,0.066121345,-0.039978378,0.11631373,0.099456009,-0.142767757,-0.047317031,-0.122368821,-0.14147648,-0.029968821,-0.062177436,-0.106918033,-0.005266873,0.10464974,-0.035230866,0.000634024,-0.005085214,-0.030272381,0.039209939,-0.01754929,0.132111683,0.088703932,-0.026132673,0.027402265,0.044690947,0.10758001,0.038647313,0.015766732,-0.026582304,-0.201184755,-0.146563669,0.036859852,-0.058574849,0.021718388,0.016461299,-0.006842359,-0.149085087,0.000599935,0.087673793
38,ACAT1,0.003242176,-0.002663495,0.007537036,-0.004821759,-0.013890833,0.001611247,-0.042707097,-0.012234502,0.001207854,0.027355066,-0.003548536,0.023872254,0.004800871,0.023075108,0.035206149,-0.040226667,-0.009766043,0.011253865,0.048029251,0.026970657,0.018998399,0.00412594,0.000423659,-0.012883702,0.016547112,0.001904257,-0.01230263,-0.027852419,0.004821581,0.00554933,0.014034887,0.005191033,-0.023916561,-0.001445317,-0.01653199,-0.02483862,-0.017395143,0.016215545,0.02304856,0.003710014,0.014670819,0.012659045,-0.019976539,-0.051950855,-0.000428616,-0.017944191,-0.003493308,0.008561676,0.007364313,-0.034128688,0.014506625,-0.047527939,-0.011475825,-0.02573084,-0.016523525,0.035633449,0.024320456,0.010621982,-0.003128586,-0.030415377,-0.030519264,-0.009458294,0.010573791,-0.007964195,0.018958559,0.000579023,0.009627925,0.011416726,-0.015940939,0.017742844,-0.012829168,-0.029806659,0.016396651,-0.014652644,0.009930517,0.019282654,0.015978004,0.024861539,0.004507782,-0.011606111,0.010201594,-0.006750297,-0.045123176,-0.003261774,0.034189636,-0.025535316,-0.015449818,0.027182866,-0.050535739,0.018448395,0.014772675,0.000896385,-0.022687255,0.019122865,0.02029242,-0.027915899,0.009443513,0.020950357,0.020937468,0.020666382
5250,SLC25A3,0.14119283,0.017691601,0.003506118,0.034896601,0.14390697,0.045943739,0.081265416,0.087758724,-0.044249646,0.007572243,-0.035161239,-0.080915973,-0.054542187,-0.023914705,0.008205466,-0.015267805,0.165336725,0.057217803,-0.014310392,0.032065998,-0.039092971,0.069173608,-0.021571606,-0.005234122,0.201169014,0.031515805,-0.174002935,0.033906232,0.001767238,0.043854812,-0.059391365,-0.098854158,0.047513858,-0.020484062,0.013482032,0.01726687,0.021151516,-0.072669155,0.021049395,0.013860182,-0.085168156,-0.042536436,-0.000896502,0.07722924,-0.014103464,-0.042904183,0.003835721,-0.067943206,0.007299011,-0.018332697,-0.023186147,0.029352034,0.028263156,-0.042559139,0.035179143,-0.05368286,-0.012844328,0.09260088,0.035468551,0.095185239,-0.081177506,0.148044064,0.007327895,-0.086041734,-0.02027077,0.05387295,0.035908193,-0.149863293,0.061271538,-0.047918313,-0.019123078,0.018298743,-0.003334786,-0.082718022,0.046497963,0.005123061,0.056904188,-0.012224832,-0.046351459,0.052585515,-0.107997874,0.047978483,-0.091923653,-0.064983124,-0.012914636,-0.127286912,-0.004195127,0.012319189,0.083097694,0.097980908,0.065301136,0.057444045,0.022916601,0.02504761,-0.025855934,-0.056977645,0.066837718,-0.019975295,-0.011939696,0.020485117
5337,PLD1,0.205302906,-0.108185005,0.067385078,-0.163831533,-0.018670464,0.128815507,-0.098757937,-0.209417554,-0.022146992,0.213692407,-0.130336087,-0.271697739,0.220002183,0.003816368,-0.255960767,-0.071309721,0.289410106,-0.010945805,-0.091421026,-0.243248839,-0.136516253,-0.295056094,0.213779034,0.03790414,-0.064701908,0.005543786,0.080361915,0.160988241,-0.043469674,-0.366028689,-0.039103308,-0.143876708,0.219567056,0.035255387,0.086064824,-0.16614347,0.040212121,-0.328632353,-0.266209085,-0.179427856,0.008451477,0.161034878,-0.155431459,0.364668258,0.207028876,0.237926404,-0.131852083,0.08392439,-0.050787764,0.119368408,-0.24588481,-0.207649472,0.280889637,0.138436187,-0.136258956,-0.017816559,-0.156710338,0.135133152,-0.137876192,0.247407365,0.230526154,0.012077496,0.037109577,0.112832558,-0.420017091,-0.254597507,-0.216817126,0.241848553,0.353483686,0.026507412,-0.065523133,0.032490274,-0.246308309,-0.175468681,0.181272615,-0.296248106,-0.137460362,0.108415067,0.256425897,-0.136659868,0.23722691,0.060399871,0.063380536,-0.058017484,0.005820783,0.084918095,-0.092420412,-0.077347242,-0.190793235,0.182268569,0.017936384,-0.125064549,-0.209208329,-0.060640762,0.043364216,0.399147026,-0.09074366,0.068316525,0.288260186,0.124630927
22978,NT5C2,-0.118586087,0.077054683,-0.140871119,0.060508431,0.096413423,0.015165863,-0.085892139,0.092488663,0.02979351,0.080708349,-0.013345613,0.216870953,0.045042451,-0.025132022,0.151006723,-0.185951517,0.25124913,0.049438001,-0.069688514,-0.008151023,-0.047568524,-0.108394898,0.16108392,0.043191929,0.078832391,-0.071046126,0.052779883,0.148179454,-0.050525937,0.140897534,-0.005929557,-0.073270581,0.106007735,-0.100907067,-0.147503092,-0.11351672,-0.063966357,0.063149786,-0.158229088,0.018779006,0.109929881,0.012783257,-0.055431395,-0.067044467,0.032038024,-0.140606922,0.130834766,0.116551084,-0.077238694,-0.008157552,0.175637682,0.042340503,-0.11498452,0.076463671,0.141008025,-0.029350659,-0.033438549,0.067302915,-0.005786878,0.200171561,0.169763715,-0.205392233,0.022768452,0.01717804,-0.014117201,-0.286671511,0.116165102,0.033315874,-0.028147741,-0.082280322,-0.017147465,-0.147966733,-0.088051285,-0.015710887,0.195176067,0.115586788,0.185100631,0.117522932,0.017616653,-0.0710141,0.129673163,-0.110625302,-0.028698793,0.030307265,0.216274114,-0.139537361,-0.072397913,-0.024909545,-0.043415664,-0.058955057,-0.015474625,0.212537807,-0.074572376,0.195581822,-0.049521951,0.021091457,-0.061081014,0.048677512,0.035510977,0.186954724
56922,MCCC1,0.010023213,-0.036578556,0.014696437,0.036661397,-0.021892234,-0.039843522,-0.006158827,-0.032173483,-0.063767242,-0.005498687,-0.02001403,-0.027097807,0.000164681,0.088223414,-0.071809708,0.061057689,-0.043743723,0.01323111,0.018611893,-0.021365684,0.042711379,0.041593599,0.037223324,-0.003771794,0.026454967,0.026250647,-0.031144895,-0.021703449,0.038409287,-0.027065543,0.02386062,-0.020929527,-0.011877036,-0.033708445,0.019729799,-0.016595081,0.02077442,0.015423378,-0.052700878,-0.029779942,-0.043199152,0.010675108,-0.02635763,0.00598814,-0.025937275,0.029880827,-0.021916472,0.005877752,0.031956752,0.062699434,-0.050168788,-0.050242471,0.053616163,-0.017477596,-0.094479474,-0.049516686,0.013427592,-0.011446778,0.009530789,-0.063274897,-0.036165109,-0.040226535,-0.134903806,0.012210127,-0.033582599,-0.003459423,-0.016230322,-0.033189324,0.035157736,0.084810583,0.004952165,-0.022150493,-0.004038745,0.074165637,-0.026525124,0.006310803,0.057434572,0.019748778,0.044482193,-0.02386148,0.00091001,0.014329708,0.019496379,-0.02779703,0.012564371,-0.123242041,-0.002644573,0.043626223,-0.031645518,0.015429979,0.010203036,0.018667068,0.040744695,0.053594897,-0.020884588,0.001815235,-0.030672963,0.079786122,-0.05247991,0.012826811
55331,ACER3,-0.061149151,-0.001221496,0.038073712,0.007689712,0.00382469,-0.062056034,0.059565601,0.070843915,0.056935036,-0.001887736,0.063436927,-0.060023538,0.065826025,-0.021415716,0.029581258,-0.039104664,0.135159832,0.008252203,0.023944406,0.050852033,0.086830065,0.006822532,-0.006133635,-0.074735184,-0.045257167,-0.095928118,0.068174481,0.062764659,0.052237827,0.050016902,-0.01431433,-0.076124451,-0.045292877,0.020535077,0.047874632,-0.05663316,-0.003111822,-0.029383241,-0.022077269,0.026770416,-0.042174242,0.026172255,-0.01872674,-0.033005875,-0.008360905,0.026789817,0.105005337,0.071957511,-0.087622656,0.114364792,-0.0691658,-0.029242885,-0.004011139,0.012451706,0.068322546,0.07470397,-0.107694687,0.081931095,0.106613646,-0.07147764,0.023045228,0.016409481,-0.064150111,-0.059287083,0.077275936,-0.00857456,0.063035488,-0.1065887,0.062941292,-0.104572148,0.053185012,0.043372215,0.044056935,0.014668043,-0.013832835,-0.181708921,-0.071671707,-0.017680372,-0.045141731,0.036910439,-0.0623315,-0.029636595,-0.066556961,0.000584818,-0.009605192,-0.063671489,-0.053475051,-0.011435321,0.032894019,0.09765761,0.01258292,0.003983794,0.077023879,-0.023774809,0.065467129,0.02965281,0.011002009,0.0672348,0.026775677,-0.007903356
5289,PIK3C3,0.198133907,0.01409684,0.006694067,-0.089448694,0.060339863,-0.051039453,-0.055971154,-0.080963532,-0.04834413,-0.005727129,0.149590356,0.113798211,0.137111919,0.050526748,0.077736316,-0.055138394,-0.006552867,0.031050432,0.011315183,0.011363835,0.005938859,-0.048414998,0.027865105,0.059250204,0.044893563,0.006569773,0.033636323,-0.077254429,-0.052742335,-0.089727847,-0.217124647,-0.020447796,0.027545014,-0.012205831,-0.003371309,-0.080150983,0.05493798,-0.15592186,-0.103946156,-0.100896885,-0.030018174,-0.074550447,0.062824403,0.098230679,0.13007221,-0.089616053,0.052963646,-0.07591382,0.01265279,-0.040651995,-0.00147461,-0.00262898,0.077857991,-0.057275669,0.029475329,0.076163993,0.085940506,-0.005099764,-0.062753859,-0.043415405,0.015217867,0.088080702,-0.003609568,-0.070123466,0.181629984,0.089024356,-0.016695879,0.007530807,-0.158733733,0.181561787,0.06168599,-0.070093271,0.033165604,0.074021995,-0.109286842,-0.156260373,-0.154493455,0.106551365,0.009860858,0.161794717,-0.118559654,0.039775004,0.040618601,-0.033825574,-0.16314497,-0.07164117,0.08514122,0.043499769,-0.098779452,0.23198125,-0.083110493,-0.062340804,0.007648915,0.08097606,-0.08313742,0.006698685,-0.003855341,-0.121941806,0.155386011,-0.128212586
8871,SYNJ2,-0.126552595,-0.055517785,0.217714636,-0.070745702,0.079511966,0.022691798,0.092511282,0.050392961,-0.113059649,-0.052370047,0.003567851,0.182495827,0.193551695,-0.118676471,0.09814388,0.146837518,0.094228733,-0.2132875,0.010420979,-0.015346824,-0.023241776,-0.09618117,0.144098754,0.090205395,-0.030598177,0.231112081,-0.029795096,-0.197775575,0.087688242,0.115177066,0.053384318,-0.085450862,0.008692217,-0.21255271,-0.070928315,-0.000391644,-0.161774962,-0.071381026,-0.1383811,-0.102873285,0.043085192,0.037118663,-0.136595438,0.082569486,0.004849656,0.045656731,-0.041499159,-0.173123724,-0.019189829,0.101208077,0.293245523,-0.120971114,0.160132998,0.134341238,0.109914783,0.26622528,0.253714105,0.085334081,0.015809074,0.011431528,-0.024854485,-0.014277248,-0.032666619,-0.228573978,0.043010474,-0.186334553,-0.159158982,-0.084986832,-0.11390469,-0.241752108,0.118854441,-0.098321942,-0.144244857,0.092854305,0.090441838,-0.04786816,-0.076523484,0.075996105,0.038574515,0.095912347,-0.027860439,0.06924921,0.050689778,-0.097068602,0.078182823,-0.041965434,0.091267177,0.130637701,0.013515753,-0.065996234,0.120990935,0.060151306,0.020434337,0.090147107,0.023017073,-0.114859007,-0.002418989,-0.167710911,0.003328246,-0.06228102
108,ADCY2,-0.025253159,-0.071055829,-0.030432382,0.020667963,0.09541482,0.107696248,0.021605166,-0.0282443,-0.065347739,-0.017397352,0.036443491,-0.056122418,0.055291621,-0.105184322,-0.149697934,-0.057807965,0.047601206,0.036570077,-0.057534705,-0.046673142,0.069159652,0.021369024,-0.042061597,-0.077747049,-0.007048326,0.059733781,-0.100240431,-0.073606337,0.025787184,-0.089401716,-0.028789439,-0.093674636,0.005293781,-0.034893532,0.031524549,-0.08358933,-0.027666287,0.075101932,0.082797724,-0.00859085,-0.044642968,0.040780619,-0.08889712,-0.025437933,-0.075454641,-0.066740547,0.085909814,-0.028812561,-0.205836717,0.099484822,-0.109533338,0.034713952,0.073137538,-0.025986879,0.044128546,-0.089693023,0.006109183,-0.060643963,-0.022891322,0.086064626,-0.10306169,-0.043663017,-0.122090203,0.066598387,0.038229093,-0.010600089,-0.065463461,0.037109955,-0.013352731,-0.020079471,0.018322514,-0.010591635,-0.022927387,-0.026701523,0.063552778,0.020830618,0.011053455,0.003418727,-0.039257415,-0.028545007,-0.031444209,-0.104869698,-0.015439366,-0.023381349,-0.02741679,-0.063166479,-0.040968842,-0.010042864,-0.002296123,0.061005751,0.095631168,-0.022245591,0.021333953,0.095715764,0.037974814,-0.084135517,0.039537834,0.091402967,0.068189972,-0.12508785
2222,FDFT1,-0.001488585,0.042922171,0.11264565,-0.001717958,0.017689643,-0.095976569,-0.022174543,-0.038159132,0.048444872,0.016432495,-0.036704988,-0.080445997,-0.044239765,0.070416804,-0.073012795,-0.085683764,0.028863855,-0.048634433,0.080553063,-0.089395801,-0.118861493,-0.037967323,-0.070730178,0.014132587,0.039704911,-0.068618437,0.019352537,0.032571307,-0.004406922,-0.040450978,-0.010789946,0.024029312,0.001578482,0.148324179,-0.093760529,-0.134073616,0.113007667,0.122479666,0.083964128,0.178071464,0.097658779,0.142842682,0.026188092,-0.01512381,0.02668809,-0.016542105,-0.113736902,-0.001965506,-0.077879129,0.053585485,0.078906428,-0.027759134,-0.008387894,0.028359961,-0.062996768,0.025702713,0.112793692,-0.056538418,-0.127867181,-0.040931149,-0.021760403,0.025713455,-0.002669354,-0.137694441,0.017730747,-0.025118718,0.027504515,0.059650321,-0.065650801,-0.065697238,0.001774872,-0.123835583,-0.080722447,0.0223537,0.112133134,-0.067587571,0.058741223,0.083591574,-0.12631648,0.043685957,0.017182962,-0.004673896,-0.071467933,-0.135457592,0.119158534,-0.004435007,0.063818311,-0.090785907,0.083619984,0.043962309,0.000429036,-0.115411145,-0.007104592,0.049909014,0.015911716,-0.056397628,-0.063326771,-0.053467599,0.010360885,-0.085351562
5236,PGM1,-0.032096362,0.015480038,0.035572522,-0.020082396,-0.013545385,-0.001201868,-0.028169796,0.044126359,-0.083351687,-0.029401672,-0.004660055,0.003306419,-0.023348714,-0.009393793,-0.065802951,0.010988956,-0.036989049,0.042353761,-0.007403932,0.027708219,-0.037049718,-0.024743614,0.051929696,-0.036295813,-0.028413089,0.008624089,-0.017504518,0.031837169,-0.018693216,0.036670007,-0.007174047,-0.007975892,-0.019094822,-0.037194735,-0.015325289,0.052317508,0.026747583,0.014918805,-0.085334372,-0.000422678,0.050808213,-0.000137804,-0.018723484,-0.001693013,0.018990892,-0.094783243,0.001530382,0.001944179,-0.037669731,-0.040180299,-0.021121909,0.063066384,0.013378022,0.005097892,-0.021775248,-0.056782687,-0.02240816,-0.001221871,-0.086801897,0.042910011,-0.061199738,-0.026796674,0.035015507,-0.04646852,-0.011385622,0.051313613,-0.017861073,-0.021364063,0.039728668,0.004342989,-0.002748177,0.026148379,0.041794408,0.022904915,0.011582687,-0.013627402,0.064294198,-0.00335969,0.054740801,-0.017398983,0.001364628,-0.007519894,-0.021549705,-0.042030735,-0.056622667,0.036729828,-0.015931099,-0.055293935,-0.011238522,-0.023186526,0.038222119,-0.043623783,0.033245087,-0.01202941,0.058838645,0.01085659,-0.00210458,0.018911749,-0.028248965,0.021640166
1638,DCT,0.080093865,-0.039015458,-0.018581083,-0.064621771,-0.140505571,0.143753717,-0.042373867,-0.092785812,-0.100989884,-0.001641779,-0.010512096,0.055773875,0.219612642,-0.29134635,-0.0742019,-0.056209881,0.264544404,0.019049488,0.011632506,0.03591074,-0.087656118,0.027374908,-0.012058367,0.285564443,-0.026326901,-0.15828749,0.045466455,0.158937891,0.16573479,-0.159245475,0.067669383,-0.102464277,0.022940363,0.05027963,-0.075381447,-0.157603964,-0.009034944,0.162876651,0.055447112,-0.035646774,0.090620674,-0.102638023,-0.042328342,-0.112273832,0.08420288,0.112914164,0.297126331,0.03101146,-0.278639233,0.04837829,-0.182780731,0.060726472,-0.019502364,0.06116342,-0.005393411,-0.012647055,0.070720519,0.025988222,-0.075500769,-0.118729904,0.122247962,-0.039383318,-0.164035949,0.10104488,0.143151324,-0.030932434,0.059911375,0.256413277,-0.119593147,-0.108390034,-0.000107064,0.19709665,0.154745111,0.143586896,-0.119348612,0.37806644,-0.24803956,-0.120842899,-0.088099257,0.059242384,0.006232936,0.226337213,-0.141460735,0.124242635,-0.151608996,0.196778125,0.070172384,0.062281467,0.025669993,-0.018065751,-0.118391735,-0.046197685,0.206593007,0.17504308,0.19229551,-0.181749995,-0.09868894,0.025905184,-0.228595147,0.060409897
1371,CPOX,-0.000785425,-0.054091165,0.032992874,-0.064791263,0.030226152,0.092068195,-0.093949731,0.027822715,-0.019493175,-0.016057177,0.014986515,-0.009317685,0.043653702,0.067211518,-0.036284374,-0.020963101,-0.019929919,0.007919614,0.007169712,-0.066765099,-0.041931689,0.000729621,0.04748404,-0.046653073,0.016215205,-0.053330793,0.043444629,-0.013876138,0.077423897,-0.06413071,0.010750936,-0.015533583,-0.062271417,-0.042809479,0.04468793,-0.026515403,-0.068627792,0.01125744,-0.033838506,-0.034171999,-0.003406824,-0.023788219,-0.005954703,0.012612024,-0.098833221,-0.063099672,-0.044406204,-0.016659137,-0.018021797,0.057651241,0.001540884,-0.026813274,0.002609315,0.0064206,-0.039178247,0.020584423,0.032864896,-0.041923161,0.019523468,0.16626354,-0.067920037,-0.067940994,-0.055011993,0.029705496,0.014245448,-0.031562708,0.003047878,-0.004520036,0.021447287,0.057944205,-0.041249637,-0.055337648,-0.066421976,0.039367239,-0.075202467,-0.03939919,0.039845654,-0.055632486,-0.057846677,0.018587874,0.036134615,0.064384545,0.088280166,-0.023970893,0.067909314,0.009246471,0.034926726,0.03672801,-0.028824812,0.050509569,0.004368786,-0.047039001,-0.045194556,-0.034622973,0.034294215,-0.052618148,-0.031536062,-0.039192039,-0.027911091,0.006832958
4200,ME2,0.033185905,-0.019785446,0.051442565,0.002200293,-0.000145997,-0.005729623,-0.026529554,0.044755997,0.047332742,-0.038598723,0.017604353,-0.004581538,-0.047647831,-0.0265441,0.057873211,0.040832717,0.001250689,0.016116829,-0.03972315,-0.003445821,0.023815285,-0.010697708,-0.020285085,-0.002956096,0.005734204,-0.002161881,0.053547013,-0.037941619,0.022786333,0.044262823,0.061044677,0.003634485,-0.003205505,0.021573635,-0.059955341,-0.020839286,-0.030043555,-0.05225715,-0.048921135,-0.02309897,-0.017939215,-0.018139474,0.04630304,0.049866344,-0.042576194,-0.041822779,-0.04097283,-0.058759207,-0.014834359,-0.03811607,0.00916812,0.00930655,-0.017743523,-0.00767427,-0.026661892,0.008922753,0.037670158,-0.028808633,0.043985471,-0.004356636,-0.003249023,0.007955732,-0.039136792,0.04387802,0.006929972,0.021985671,0.002237508,0.011404139,-0.005424104,0.00428468,-0.041507208,-0.037682962,-0.017927037,-0.015434513,-0.019070467,-0.014288055,-0.026943874,-0.035533029,-0.013624486,0.018141292,0.02286534,0.029411555,0.053585156,0.003548567,-0.00525786,0.015930662,-0.047358676,0.014694475,-0.015912027,-0.024173652,-0.023421464,-0.001533704,0.037992849,0.020033551,0.042108414,0.003128049,0.037121937,-0.033144145,0.029284169,0.019097403
5019,OXCT1,-0.020284573,0.05026015,0.032134857,0.01327455,-0.000843739,0.009228835,-0.020085279,0.011516634,0.05316446,-0.015074871,-0.016525768,0.020528019,-0.012306308,0.024530535,0.002525239,0.017570782,-0.001679413,0.000591967,0.031999778,-0.03222571,0.00848151,0.017965984,-0.018640996,-0.009748263,0.006702892,0.025267958,-0.002661879,-0.031869441,0.019264463,-6.58E-05,0.008722081,0.016034284,-0.00308265,-0.025872139,0.013850729,0.019538204,-0.006164279,0.013302827,0.015900495,-0.026124842,-0.019672583,0.003999613,0.007446847,-0.020063588,-0.008759981,-0.008894672,-0.000615969,0.016524553,-0.001832459,0.020463989,-0.012394073,0.012562781,0.006174752,-0.011743671,-0.003912034,0.022858667,0.011484476,-0.000313374,0.017849401,-0.028683559,0.024178459,-0.010309361,-0.017430627,0.004520259,0.038853605,0.034130532,0.01063631,-0.028813561,-0.007516805,0.007220358,0.005089445,0.007881317,0.013551067,0.027709418,-0.004359864,0.012935749,0.041157596,0.002364997,-0.019125606,0.00406972,-0.024885181,-0.04304864,0.026876914,0.01239926,-0.034267925,-0.022325328,-0.025014059,0.015680431,0.027674453,0.0377739,-0.030602987,-0.023105964,0.006778376,0.024306739,-0.017620076,-0.036434203,0.012701732,0.047448623,-0.028860426,-0.008142332
10998,SLC27A5,-0.092350487,0.046284717,-0.113862925,-0.070606766,0.010371865,-0.000873827,-0.043787621,-0.037836768,0.004708713,-0.072362189,-0.116449545,-0.044026481,-0.125653307,-0.0787326,0.031594169,0.073959524,-0.091398931,-0.034161692,0.003828846,0.014661993,0.010528477,0.135702538,-0.047420237,-0.058312383,-0.069448232,-0.007658941,0.008078184,-0.022543692,-0.050278365,0.09132988,-0.035082955,0.040576332,0.050068218,0.014168485,0.027437414,-0.067811167,0.104700796,-0.022903287,0.021806373,-0.021213619,0.077069152,-0.066816536,-0.067283916,0.029527194,-0.122749672,-0.048743449,0.098065833,0.070206826,0.098625833,-0.014777366,-0.144547328,-0.102634869,-0.038852898,0.090610217,0.052706428,0.004766428,-0.080404678,-0.01507431,0.103234268,0.007799398,-0.060388424,0.131097604,-0.047010496,-0.000561598,0.004329752,-0.029603823,0.017226041,0.088091156,0.057662436,-0.05206951,-0.054347424,0.053868874,0.110746349,-0.009723972,0.124783412,-0.041546114,-0.045597211,-0.060759732,-0.069184639,0.0010502,0.108934732,0.03574214,0.069357009,-0.01996727,0.121359111,-0.02249489,-0.013973206,0.07757099,-0.039961414,0.014711345,-0.042228942,-0.090590464,0.011884548,0.042414468,0.012399458,-0.133654447,-0.018300732,-0.023783979,-0.012799928,0.019532121
2683,B4GALT1,0.075671422,0.093200995,0.107465899,-0.09613914,0.012114936,-0.085577083,-0.05076156,0.016329229,-0.022537517,-0.165961063,0.217596777,0.05026209,0.023654206,-0.040571317,-0.052026125,-0.085703656,0.014139344,-0.116671929,0.139259091,-0.075646005,0.109476409,0.086464258,-0.089809843,-0.107475739,-0.061383243,0.02954268,-0.0903543,-0.00924234,-0.003997636,0.021774956,0.077340705,0.052113607,-0.078473944,-0.032756693,0.073324462,-0.005493643,-0.0891682,0.061889753,-0.064903402,-0.148622786,-0.032692138,-0.117094207,0.070596814,-0.111064595,-0.165522057,0.081964739,-0.043573065,-0.033755502,0.188740771,0.203488712,0.223191018,0.092515491,-0.047079991,0.081612629,-0.066188823,-0.04121113,0.063276733,0.021195818,-0.022231415,-0.111079454,-0.007858667,0.048082222,-0.00295796,0.111178159,0.03303788,0.117985351,0.048151459,0.109064021,-0.069106718,-0.209916478,0.007174466,0.082318096,0.028512135,0.119714252,-0.115966939,-0.096200286,-0.023721464,-0.034157985,0.075681478,0.064017164,0.054360043,0.009749225,0.085375122,-0.142021763,-0.099467472,0.012344682,0.058995918,-0.194500419,0.176615945,0.001128416,0.194186462,-0.117033561,0.138296296,-0.12763296,-0.00463536,-0.155738619,0.125923774,-0.056458301,0.039511998,0.063525206
80271,ITPKC,0.088576872,0.003973124,-0.110367576,-0.04667627,0.050418879,-0.006024859,-0.02276654,-0.065503513,-0.13669727,0.021400291,-0.024492015,0.087683064,0.049485516,-0.038924431,0.035499142,0.02852972,0.026190045,0.02929807,-0.022571399,0.013190065,-0.029058069,0.026539329,0.039992003,-0.071997698,-0.100594058,-0.071695232,-0.025848415,-0.014639497,0.001109084,-0.094795965,0.026308561,0.079332975,0.060207351,-0.023724904,0.006852624,0.051435024,-0.031064948,0.0131314,0.067325603,-0.057370671,-0.052253508,-0.027010705,0.028501625,-0.055890864,-0.040846261,-0.03566369,-0.079984919,-0.041200843,0.053714403,-0.005436131,-0.038608411,-0.050968163,0.042560416,0.002035937,0.082980382,0.053498368,-0.016264175,-0.095767782,0.03555033,-0.024578886,0.000248818,0.008106329,0.015687109,-0.009340817,0.093351888,0.021667999,-0.081284064,0.073919938,-0.01019754,0.027390216,-0.062953958,0.100096505,0.015105984,-0.106868322,0.058335653,0.023738823,0.042011214,-0.024987255,0.020868766,0.076201844,0.042106987,0.049655946,0.017367425,0.0132277,-0.040249842,-0.045739844,-0.026016032,0.10322187,0.034216063,-0.084556194,-0.021272624,-0.056423808,0.035085328,-0.000211978,0.00717207,0.019955004,0.094170624,-0.017224423,0.057819435,0.000853641
