NCBI.gene..formerly.Entrezgene..ID,gene_symbol,Individual_1,Individual_2,Individual_3,Individual_4,Individual_5,Individual_6,Individual_7,Individual_8,Individual_9,Individual_10,Individual_11,Individual_12,Individual_13,Individual_14,Individual_15,Individual_16,Individual_17,Individual_18,Individual_19,Individual_20,Individual_21,Individual_22,Individual_23,Individual_24,Individual_25,Individual_26,Individual_27,Individual_28,Individual_29,Individual_30,Individual_31,Individual_32,Individual_33,Individual_34,Individual_35,Individual_36,Individual_37,Individual_38,Individual_39,Individual_40,Individual_41,Individual_42,Individual_43,Individual_44,Individual_45,Individual_46,Individual_47,Individual_48,Individual_49,Individual_50,Individual_51,Individual_52,Individual_53,Individual_54,Individual_55,Individual_56,Individual_57,Individual_58,Individual_59,Individual_60,Individual_61,Individual_62,Individual_63,Individual_64,Individual_65,Individual_66,Individual_67,Individual_68,Individual_69,Individual_70,Individual_71,Individual_72,Individual_73,Individual_74,Individual_75,Individual_76,Individual_77,Individual_78,Individual_79,Individual_80,Individual_81,Individual_82,Individual_83,Individual_84,Individual_85,Individual_86,Individual_87,Individual_88,Individual_89,Individual_90,Individual_91,Individual_92,Individual_93,Individual_94,Individual_95,Individual_96,Individual_97,Individual_98,Individual_99,Individual_100
644,BLVRA,0.016339065,0.01296072,0.006327606,0.027591546,0.011933515,-0.015203685,-0.00897809,-0.011676688,0.017418418,-0.000161471,-0.026237314,-0.006336927,-0.003045158,0.016029665,0.003628773,-0.037173261,-0.016772845,0.028279214,0.013834685,-0.019813355,-0.000287037,0.000859393,0.008931407,-0.003403047,0.009940414,-0.032377812,-0.035389977,-0.009261876,-0.007273242,-0.024030184,-0.01503352,0.007264843,-0.014161293,0.001288891,0.01120169,0.022138901,0.001602105,0.016484782,0.021792286,-0.013346985,-0.022741775,-0.000691874,0.011978487,0.009869653,-0.004847071,-0.015573923,0.010390566,-0.027213154,-0.024087655,-0.005020237,0.00278175,0.015364992,-0.015926785,-0.000198739,-0.038529531,0.013298475,-0.019093409,0.004923186,0.013474587,-0.020035193,-0.008731304,-0.019910395,-0.023863696,0.001792411,-0.013680637,-0.00191182,-0.004762797,0.00551857,0.01696891,0.010748164,0.002710046,-0.014765045,-0.01606033,-0.012337894,0.002934042,-0.011593022,0.00527042,0.02087387,-0.027168848,-0.006324937,0.03957115,-0.03123543,0.015747315,-0.053118298,0.021795354,0.005294772,-0.036984675,-0.00088384,0.024743948,0.015541027,0.021861402,-0.008581589,0.006483119,-0.021885978,-0.006904555,0.00271357,-0.014530814,-0.009072324,-0.00044864,-0.013280707
54981,NMRK1,0.093680799,0.023574817,-0.066004223,-0.023741263,-0.045538584,0.05310429,-0.044594712,-0.023594388,-0.082091848,0.048892879,-0.009558344,0.058806325,0.061503051,-0.085092206,-0.046305035,-0.047539283,0.054673863,0.054847685,0.050340094,0.040440171,0.002215038,-0.052646938,0.028592123,0.000388209,0.048867161,-0.018151504,-0.075450852,0.017573606,0.034888445,-0.030691712,-0.073461259,0.032568306,-0.013564801,0.003048464,-0.029333899,-0.082846837,-0.055012068,-0.068673554,-0.0127183,-0.042858074,-0.061453134,-0.020526075,0.019579779,-0.013202675,-0.022541979,0.047231439,-0.047821798,-0.067553155,-0.083406552,0.016563095,0.034696127,0.035879301,0.01430783,-0.064772198,0.046418055,0.021572149,-0.076787959,-0.077022163,0.079358014,-0.021095438,0.043515722,-0.06336663,-0.092647056,0.002038749,-0.033086692,0.029843967,0.021355186,-0.049813671,0.005968287,-0.002355275,0.078413163,0.003343879,0.054307333,0.025053968,0.036700596,-0.005132482,0.050670368,0.063599386,-0.011549905,-0.022626227,-0.035641268,-0.055217032,-0.034690057,0.006341628,-0.073447605,0.004230663,0.075976365,0.037177694,-0.005495432,0.013016504,-0.046668294,0.032339549,-0.030344853,0.002565351,-0.01213677,-0.014934185,-0.06403616,-0.081929836,-0.016943785,-0.03403213
2584,GALK1,-0.179832317,0.10114802,-0.121789458,-0.233346987,-0.078948014,-0.126798591,0.208115536,0.114065591,-0.110854401,-0.378134969,0.178885105,0.218368862,-0.030451966,-0.344199085,-0.38521032,0.003023772,-0.182339361,0.210185155,0.280403205,0.062557337,0.240942024,-0.169971837,0.060722828,0.138843367,-0.061984578,0.106349516,0.013442767,-0.001660775,-0.018725554,-0.083208588,0.157554061,0.070434931,0.048967806,0.280632754,-0.208258939,-0.183108622,0.027667711,-0.014577094,-0.372248223,0.08394196,0.222513191,-0.008328056,-0.143754623,-0.365603987,-0.104392637,0.04918112,-0.039971841,-0.152347414,-0.570891339,-0.093020452,0.195509757,0.177261768,-0.371761475,0.003084986,-0.180840501,0.350400279,-0.301777339,-0.10859638,0.334441124,-0.170599692,0.023928843,0.063583496,-0.073942285,0.245411769,0.135929797,-0.07992289,0.024947979,0.118462373,0.07226935,-0.148791262,0.149732341,-0.120875312,-0.178723242,0.050259495,0.250385407,0.582096761,-0.28167446,0.210385616,0.17387156,0.033713002,0.211901015,0.02988887,-0.034866323,-0.03140428,0.012679162,0.286392115,-0.066377717,0.051993402,-0.117875312,-0.039890844,-0.092103683,0.132544943,-0.09818103,-0.128419128,0.041579987,-0.135388587,-0.13622878,0.268488435,0.15670384,0.042730393
4669,NAGLU,0.0015337,0.106772817,-0.127206517,-0.140888966,0.051861267,-9.04E-07,0.001649804,0.046411004,0.075030808,-0.025705385,-0.089883872,-0.057323843,0.008526688,0.182374723,0.079898978,0.103544209,-0.013897729,0.120418635,-0.148029779,-0.079865887,-0.035476309,-0.001851187,0.087289622,-0.094325082,0.127928788,-0.147518357,-0.049798858,-0.115424072,0.089959406,-0.022495905,0.040182743,-0.047100699,0.171936974,-0.051020818,-0.140789573,-0.073257538,0.187656424,0.170526784,0.018850347,0.045905235,0.010215718,0.060362448,0.153735395,-0.098367794,-0.173962405,-0.071702113,-0.115045323,-0.010489599,-0.008369548,0.029973546,-0.000133454,-0.051944117,-0.039182355,-0.217118713,0.029158357,-0.057152963,0.058679791,-0.241182036,0.072241448,-0.027418135,-0.018794251,0.179381225,-0.023946872,0.0872097,-0.162136337,-0.062775096,0.038419801,0.10926705,-0.025458032,0.075367212,0.038413698,-0.055763946,0.047928637,-0.003063791,-0.009484614,-0.139404855,-0.123941519,-0.111252242,-0.013486468,-0.016163442,-0.190132328,0.041479691,0.109981307,0.12623432,-0.066199529,0.178448137,-0.03510134,-0.025819504,0.05603388,-0.104549239,-0.127073,-0.304525971,-0.114055127,0.185556081,-0.026866736,0.00254553,-0.002997736,-0.112721845,-0.061996825,0.070407043
6783,SULT1E1,-0.010431974,-0.015777384,0.02433407,0.060798513,0.006796315,-0.016224052,0.025642036,0.001884575,0.019380684,-0.028580066,0.014036646,-0.0092604,0.032221301,0.009604416,-0.008783038,0.091792994,-0.014978913,0.014913522,0.01912238,-0.031054259,-0.014218731,-0.005799507,0.042336654,0.041960058,0.003724843,0.044713567,-0.09004287,-0.001951581,0.016409219,-0.012035371,0.002337295,0.00195842,-0.039083926,-0.03588578,-0.045719157,0.030790261,-0.007436977,-0.022706412,-0.012936678,-0.001684573,-0.024981095,-0.00970083,-0.021335,0.013151831,0.031304103,0.009931743,0.028084037,-0.050090583,0.034716727,0.043596892,0.07427945,0.026688892,0.003698811,0.024506466,0.071296072,-0.006157791,-0.023603832,0.005493186,-0.021135048,0.009021165,-0.029404429,-0.017461887,0.046489319,-0.020214718,-0.014668971,-0.006080376,-0.110082177,-0.054063748,0.042775225,0.01490266,-0.031701268,-0.010961959,-0.006046687,0.026556473,0.022609424,0.02399155,-0.006766608,0.032031364,0.026675947,0.0381941,0.022122912,-0.02405209,-0.032323988,-0.067211915,-0.034528564,-0.010271843,-0.022062073,0.031648779,-0.019273785,0.044361514,0.003274903,-0.000114445,-0.017364711,-0.061526132,-0.022738212,-0.024969936,0.01459584,-0.023870327,0.033799686,-0.052880076
56606,SLC2A9,-0.412257585,-0.052431554,0.293492316,0.076831611,-0.012793542,0.390104644,-0.094541507,-0.15831217,0.177726261,0.150401055,-0.245939711,0.009010889,0.186569204,0.190397647,0.090182681,0.031319128,0.021093749,0.10716181,-0.002936974,-0.007089833,-0.08099688,0.065825209,0.081481271,-0.022503523,-0.346363304,-0.06672475,0.077768161,-0.214845901,-0.056284291,0.02001527,-0.239121256,0.201902731,-0.171366153,0.235519185,-0.006311874,-0.194444424,-0.246382526,-0.338875396,0.011801086,0.07869793,0.045167937,-0.257135844,-0.088210893,-0.236127848,-0.2775728,-0.300646882,-0.061210494,-0.021423669,-0.025888312,0.070959893,0.284740339,0.059371622,-0.174256644,0.191568192,-0.20142343,-0.301826678,-0.025174467,-0.573736579,-0.058611883,-0.140366629,0.015526908,0.058220176,0.060716121,-0.165260511,-0.053046892,-0.064883447,-0.089856392,-0.088214308,-0.05847232,-0.30879267,0.09301417,-0.097790374,-0.060947683,0.166589557,0.030930925,-0.172178151,-0.13222245,-0.082017803,-0.077695055,0.146805796,-0.374761344,-0.213127375,0.130479848,-0.061998831,0.12405203,-0.072787226,0.111571768,-0.044923788,0.044954397,-0.040961684,0.241844117,-0.138055449,0.497694935,-0.109421622,-0.072851273,0.168106027,0.188763009,0.074527173,0.080916936,0.163730429
6309,SC5D,-0.063388669,0.068559705,-0.013642756,0.089878216,-0.027292074,-0.071499283,-0.044335385,-0.008707521,0.090600389,-0.155768647,-0.049501694,-0.041803513,-0.18849089,0.047871438,0.10666183,-0.041470624,-0.148332958,-0.135887556,-0.082701012,0.134670149,-0.266778313,0.094806187,0.111124153,0.138267992,-0.210213557,0.12888547,0.180478098,0.153698984,-0.019076986,0.092050506,0.095517254,-0.098740146,0.040293552,0.255263431,-0.040133603,0.129292917,-0.08029756,-0.028829142,-0.282648732,0.022131751,-0.032922045,-0.076158994,-0.004240738,-0.047067247,0.10465508,0.137679535,0.031504126,0.117228886,-0.096212196,-0.154358778,0.204407654,-0.053239605,-0.19868651,-0.037497668,-0.001900222,-0.018823289,0.226043805,0.137090946,0.059067875,-0.11218997,-0.11315948,0.000945062,0.002123183,-0.108414927,-0.00078395,0.032986938,0.030530973,-0.0760357,-0.030067972,-0.138120942,0.079316834,0.224385478,0.003798268,-0.098842136,-0.03811792,-0.049339799,0.29437721,0.259806232,-0.152909004,0.102270548,0.056927863,0.117108846,-0.064971733,0.030715889,-0.048114421,-0.011854738,-0.020268213,-0.093224305,0.113899406,-0.139063457,0.059310039,0.035452174,-0.029011512,0.080815051,0.155512086,-0.058716117,0.053376235,0.228485984,0.050407766,0.193281987
27087,B3GAT1,-0.341156105,0.107334921,-0.070329299,0.270959837,-0.248271392,-0.118321837,0.298276059,0.23846758,0.356325219,0.154972983,0.204908095,0.072611993,0.220513367,-0.23201909,-0.170249352,0.135136839,-0.062870182,0.409005647,-0.001040951,-0.259670449,-0.149509901,0.087847076,0.067914033,0.068917456,-0.313533541,-0.088634074,0.07161108,0.013153385,0.057741759,0.006333391,0.120189762,-0.456735966,-0.150080032,0.125683283,0.342637424,-0.165259493,0.177087705,-0.472279551,0.200361869,-0.056836906,0.156790872,-0.130922741,0.00160477,0.046098744,-0.340122807,0.271983435,-0.239399083,-0.082550442,-0.389247587,-0.166217206,-0.243286925,-0.040155181,-0.094261953,0.142988955,0.014686519,-0.402127863,0.374710517,0.4099327,-0.004345154,0.379767946,-0.228332747,-0.27120931,0.118145534,-0.240418881,-0.145675179,0.011048084,-0.225794856,-0.229812812,-0.142201863,-0.227279255,-0.158806688,-0.155984209,0.217548327,-0.063122712,0.11128283,0.542179228,-0.139000543,0.051486816,-0.066890336,0.310708235,0.115700193,-0.297866341,0.252051044,0.06477018,-0.04681639,-0.232801625,0.497132497,0.385680403,0.171721762,-0.121390553,0.230460069,-0.010839657,0.320433645,0.352500484,0.163224135,-0.309882766,0.164312289,0.397413981,-0.068952411,0.03739069
6484,ST3GAL4,-0.240263093,-0.018936419,0.230645724,0.128944429,-0.037808556,-0.060951079,0.202579857,0.276053151,0.010672658,-0.265252538,0.157443491,-0.125748737,-0.11973243,-0.115609869,0.088804468,0.295178303,0.154451285,0.082467825,-0.075883734,-0.080963133,0.109684845,0.435271524,-0.173329492,-0.129244322,0.216213056,-0.092355569,-0.100544978,0.239811763,0.213438545,-0.334607611,-0.009283436,-0.110432839,0.064455701,0.232393812,0.359992217,0.222874733,0.250712943,-0.081187669,-0.182780007,-0.320182579,0.106824894,-0.234400229,-0.254996386,0.086750572,-0.039350426,0.17399565,0.110270864,0.05023665,0.152378503,0.259259464,0.032813344,-0.252488999,0.116234967,0.498027844,0.287343414,-0.136536462,0.088273855,0.295750444,-0.208018122,-0.070962501,0.166372591,0.2916259,0.132972046,0.134631648,0.130935526,0.266008459,0.27415511,-0.019033104,0.069284145,0.224909072,-0.025469057,0.006808278,-0.145083331,0.08243571,0.093973338,0.066180188,0.119087354,0.10738583,0.223360782,-0.314726027,0.063630128,0.025082281,-0.035736413,-0.30488461,0.109743235,-0.049857987,-0.029696125,-0.266183555,0.018957693,0.16283564,-0.092528591,-0.357902101,-0.155652297,-0.131700181,-0.103679627,0.045762195,0.188584304,0.232767563,-0.227654845,0.094824548
2352,FOLR3,0.00922443,-0.087956672,-0.088242922,-0.039631171,0.287116546,-0.199724877,0.390391941,-0.201535859,-0.00469492,-0.08957206,0.087375702,0.040691107,-0.071943205,0.040758682,0.388840047,-0.187827029,0.045054731,-0.004501604,0.066065246,0.087612328,0.121041983,-0.110484619,-0.066668185,0.088267278,0.039403068,-0.249087426,-0.287352785,-0.162294886,-0.061680724,-0.083646989,0.262747991,0.011054619,0.167388337,-0.359562854,-0.19651496,-0.263593659,-0.537537231,0.117459883,-0.147928191,-0.028712769,0.069378331,-0.31829065,-0.328148013,-0.108515611,-0.179734098,-0.034089662,0.238248563,-0.038435192,0.14174778,0.247554617,-0.249371092,0.137694242,-0.249492296,-0.012103655,-0.077021366,-0.034447094,-0.386429796,0.146661995,-0.215263986,0.007284843,0.025813567,0.120952625,0.026886433,-0.40355899,-0.180500084,-0.432017472,-0.005960529,-0.198648809,-0.173812798,-0.253977196,0.33647779,-0.179332124,0.045763527,-0.022855242,-0.137710042,0.01399143,0.014127486,0.087266882,0.229261339,-0.174762291,-0.00661026,-0.161290852,0.055327224,0.027026183,-0.054295006,0.231961558,-0.119701362,-0.146033423,0.076762995,-0.030878397,0.128256522,-0.073967684,0.198327845,-0.023357542,-0.026290483,0.161685969,-0.063943298,-0.162009457,-0.188162532,0.244748116
4728,NDUFS8,-0.071576503,-0.001056623,-0.033966925,0.027802036,-0.03571601,0.026717458,-0.053315563,-0.029696887,-0.074187535,0.013642002,0.047690617,0.015866637,0.004529463,-0.029428572,0.025918931,0.050587609,0.050776149,0.003384352,0.04658916,-0.032842179,-0.030522841,0.012526322,-0.014713133,-0.017302665,0.016856518,0.014019848,-0.040940089,-0.02505379,0.019930182,0.032824264,0.039891693,0.016704579,-0.036983616,-0.071812208,-0.018495573,-0.056459051,0.053924098,0.040405201,0.025226611,0.041427909,-0.012074019,0.003697928,-0.009980504,-0.055808356,0.014668013,-0.005710079,0.002632805,-0.043955347,-0.00602632,0.013870652,-0.016519504,0.034282155,-0.003800832,-0.024081567,-0.03361331,-0.018361835,-0.007378494,-0.004143068,0.047868517,0.057424505,0.029367491,0.035836858,-0.046596,0.008191606,0.016716611,0.049920816,0.001306649,0.062683702,0.026000352,-0.005512532,-0.029164537,0.072291343,-0.025174827,-0.039179911,0.002478865,0.042657808,0.026464074,-0.004211556,0.094905963,0.017040443,0.034642417,0.031086164,0.034362927,-0.027836953,-0.012133656,0.018757208,0.032998144,0.076890001,-0.007276623,0.061235915,-0.029843608,0.015786428,-0.02284945,-0.003302165,-0.015984363,-0.007930338,0.062692404,0.057491532,-0.000325905,-0.009581232
10312,TCIRG1,-0.065066347,-0.125904396,0.035509468,-0.033477759,-0.090350209,0.172408363,0.038199784,-0.035703881,0.025201911,0.037343626,0.044922569,-0.078075329,0.029848212,0.023854798,0.009478139,0.128503433,-0.032459965,0.102446117,0.017871269,-0.044401896,0.054169849,-0.046742401,-0.060678443,0.014711947,-0.050373551,0.039294819,-0.05208708,0.08826864,-0.091569753,0.06856774,0.041174325,-0.010294359,-0.00575127,-0.066552704,-0.038446455,0.052815432,-0.017097039,0.041171461,0.009115656,-0.086850898,-0.11899653,0.051855681,0.119529699,0.041268871,0.023722104,-0.05366103,0.169605295,-0.1607853,-0.099603501,0.018712522,0.042050721,-0.040452252,-0.047473605,0.031370643,0.031785349,-0.047304877,-0.020020337,0.063927895,0.077998333,-0.180897475,0.043519008,0.025739135,0.086179771,-0.034601458,-0.067897743,0.012951364,0.09284743,0.02723893,0.010100586,-0.026016972,-0.046107873,0.116163448,-0.033510355,0.017610904,-0.09689451,0.083469985,-0.035628759,0.093577853,-0.056409031,0.141495484,-0.069898409,-0.042267923,-0.060773909,-0.079605116,0.121193758,-0.035530161,0.02332629,-0.14428419,-0.081357392,0.099219801,0.137077011,0.187897626,0.088497302,0.158278254,-0.040349164,0.036835396,0.118339486,0.183744032,0.034030357,0.021383136
4891,SLC11A2,-0.308602004,-0.316624029,0.061851576,0.064314377,-0.006609155,0.221756335,0.022362725,0.224740226,-0.107822531,-0.073865364,-0.503951418,0.28247592,-0.493568548,0.022018333,-0.166147384,-0.034389985,0.441055901,0.090523804,0.157677384,0.047769727,-0.08364716,-0.052771722,-0.30134761,0.168413536,0.147207171,-0.202907675,-0.144731781,-0.064263268,-0.486386532,0.126099764,-0.013436152,-0.003230163,0.118713767,-0.063285412,-0.139631186,0.16420426,0.230728977,-0.137588602,0.252578553,0.256147361,0.064668138,0.077417054,0.220068009,0.243831982,0.072944972,-0.066420592,0.016714724,-0.278806129,-0.339480302,0.196910803,-0.178941058,0.108257302,-0.218233309,0.069509269,-0.137936484,0.086818741,-0.2835922,0.152360685,-0.068923465,-0.164887382,-0.157048534,0.004173918,0.368147464,-0.011870116,0.154539743,-0.067179066,-0.009155888,0.031737497,-0.003278731,-0.063467465,-0.097249143,0.122418265,0.062591578,0.136685953,0.015457718,0.446102084,0.307537438,-0.09407651,-0.031749548,0.153942114,-0.024046247,-0.141387806,-0.401940639,0.018364833,-0.02006378,-0.088070344,-0.303709549,0.085671593,0.103553363,-0.15808901,0.07062411,0.09186979,0.150476756,0.135116953,-0.379606639,-0.156433428,-0.150589477,-0.350023531,0.174298678,-0.026685404
4048,LTA4H,0.006827928,-0.217022197,-0.091326197,-0.099814885,-0.171704696,0.142225609,0.178134159,0.098711581,0.121781558,0.111220157,-0.164460178,-0.006220214,-0.043077371,-0.071905259,-0.14382261,-0.022484583,-0.094953666,-0.140264896,0.028939316,-0.229230006,-0.097904149,0.237588573,0.178558632,0.051787512,-0.249586269,0.186845843,-0.108474698,-0.046462935,0.162387872,-0.049782075,0.090046071,0.370539743,-0.239284998,0.071893772,-0.03784833,-0.251939571,0.101654311,-0.106392884,0.11963087,-0.038944294,0.108303485,-0.038411295,0.03558414,-0.048439621,-0.104968541,-0.038381962,-0.041223402,-0.049239365,0.361479394,-0.27260177,-0.053883619,0.033149281,0.070543803,-0.055274,0.192714675,-0.125705172,0.018185625,0.045459685,0.167189624,-0.244243935,0.162148317,0.001497686,0.225092955,-0.029120684,0.015111664,0.216804367,0.111504192,0.042552978,0.008995092,0.095533781,0.037261319,0.324629601,-0.030493319,-0.052309599,-0.003543919,0.235119744,0.055032533,0.336399468,0.064106238,-0.013305744,-0.013357934,0.119693478,0.013703643,0.021519458,0.063737875,0.134832551,-0.166265631,-0.139797156,0.206382633,0.2454365,0.149871641,0.024077897,-0.139920248,0.201483712,-0.113346197,-0.042588174,0.350937738,-0.083244204,0.018932352,0.157691528
6539,SLC6A12,0.055469285,0.057428337,-0.015709016,0.042238554,0.036861421,-0.010743225,-0.012885842,0.054083353,-0.027515643,-0.018927483,0.002311595,-0.041600403,0.010113756,0.029742351,0.012929584,-0.024011951,-0.018717453,0.028588696,0.041837878,0.040584075,-0.020214096,0.021148011,0.013518112,-0.023314025,-0.077766553,0.006522468,0.043137843,0.0252228,0.001725729,0.03845818,0.00968258,0.028467349,0.009874794,-0.002740408,0.025905481,-0.089452733,0.015215731,0.001264059,-0.008760865,0.067572983,-0.022872984,0.037675677,0.01228787,-0.007163153,-0.003842932,0.017349683,0.002499464,-0.063094252,-0.017199515,-0.005062917,0.039231205,-0.031191251,0.039257236,0.014695846,-0.020738542,0.095099223,-0.015453316,0.008925322,0.039118549,-0.014595748,-0.020345546,-0.024392281,-0.004639032,-0.021352616,-0.002680185,-0.027106283,0.01074462,-0.017703097,-0.005204436,0.030155335,0.039067633,-0.037339249,0.009539305,0.019083426,-0.046831106,-0.004584145,-0.012574165,0.068677546,0.001659971,0.018783796,0.000867201,-0.063767604,-0.061507647,-0.023334809,0.063628771,-0.039460828,-0.049011296,0.01655853,-0.013404664,-0.080560041,-0.019373031,-0.010015965,0.030971228,0.008545617,-0.005163804,-0.016091466,0.003253185,0.034390756,0.00300089,0.048277275
55907,CMAS,-0.070755715,0.053915592,-0.111541702,0.036897639,-0.042088712,0.029419521,-0.009219408,-0.059962962,-0.070867564,0.01928967,0.019574788,-0.040417562,0.039800221,0.000225071,-0.062463405,-0.009582,-0.084616295,-0.035200596,-0.003054411,0.1019045,0.013052589,-0.005770324,0.02395177,0.06891685,0.016640863,0.108908055,0.046119963,-0.040891433,-0.070236122,-0.100659556,-0.000231281,-0.074336963,-0.005757803,0.016867672,0.012879076,-0.017855696,0.007352562,-0.037283273,-0.023689977,0.017697362,-0.001342051,0.066447318,0.098840791,-0.013119989,0.05377813,-0.024938021,-0.002458453,-0.131464248,0.002780743,0.0134575,-0.084613393,-0.037273055,0.011279503,0.011174227,-0.070940945,0.009492577,0.054992213,0.008021549,-0.019401684,-0.000682145,0.030014885,0.021346106,-0.016973876,-0.053066171,-0.016255366,0.031116772,-0.000425539,0.019832369,0.013706305,0.028934466,0.039623477,-0.037656239,0.008437052,-0.085663936,-0.013946486,0.033820782,0.001661481,0.06686712,0.071144859,0.000687584,-0.040594178,0.031688196,-0.035102571,-0.02681878,0.040280127,0.086524492,-0.021165911,0.067937985,-0.098678312,-0.009369579,-0.052924953,0.07032292,-0.018815145,0.041383058,-0.030172554,-0.108810364,0.074910893,-0.023376017,0.036902797,0.030550056
7915,ALDH5A1,0.285700023,0.329227686,0.311526144,-0.072168852,-0.233407578,-0.190221244,-0.045448402,0.127346163,-0.14823619,0.26276217,0.063355631,0.262042478,0.125786624,-0.144779959,-0.245845626,0.100385206,-0.049173074,0.140313801,-0.057465635,-0.108938306,-0.155753474,0.039251374,-0.057845772,0.235436767,-0.060713777,-0.055208714,0.27731801,0.162328034,0.207270432,0.058659315,0.153186045,-0.16941216,0.075080936,0.0950645,0.035440171,-0.101002151,-0.149516456,-0.014901284,0.123200932,-0.133063394,-0.035550524,0.208284421,-0.056389137,0.235298652,0.030329174,-0.08291205,0.051374581,0.079148646,-0.048493806,0.074197212,0.050313012,-0.086342066,-0.053661159,0.269152021,0.140696076,0.167350862,-0.003168347,0.030636733,0.018861664,-0.173896216,0.05735481,0.149640479,0.059481427,-0.142969347,0.051302162,0.164814866,0.013695714,0.337014228,0.11543467,0.21938192,-0.248449398,-0.021660906,-0.253254467,0.139302474,-0.131023411,0.027177202,0.294196576,-0.106772665,0.19863102,-0.065070719,-0.095087728,-0.132304911,-0.000125622,0.266408213,0.061303739,-0.228150325,0.056955051,0.075147572,0.052936411,-0.07234396,-0.048783369,0.066636716,0.1523857,0.158374206,-0.231812296,0.242989223,0.035141339,-0.070780641,-0.011210554,-0.173326947
8876,VNN1,0.020179299,0.117593617,0.096106477,-0.119900193,0.134237143,0.126886485,-0.018459576,0.062697148,-0.002455297,-0.098715375,-0.104389834,0.07310649,-0.04831556,-0.166655366,-0.142533292,-0.128518623,0.145866565,0.115501829,0.015540941,-0.045022833,-0.133389369,0.038353661,0.004714528,0.061755882,0.041695289,-0.022825096,0.072046103,0.038265057,-0.1382782,0.085307218,0.05730354,0.003289511,0.059141382,-0.045951053,0.021677366,0.04809943,0.065275716,0.061107403,-0.154606053,0.200612692,0.121031139,-0.033829015,-0.20367545,0.030738155,-0.019489432,0.006124503,-0.09100988,0.025838506,-0.094335866,0.007394032,0.139193453,-0.028844118,-0.035774319,0.168137793,-0.113877295,-0.13871965,-0.091608046,0.101545981,-0.010729467,-0.078457579,0.124530328,-0.046212567,-0.069729844,0.029396224,0.031771674,-0.004619898,-0.154789813,0.164415859,-0.037611648,-0.063259121,-0.0424034,-0.068284682,0.016868691,-0.076604148,-0.093670794,-0.053073632,-0.048439195,0.048605501,-0.022340181,-0.019960125,-0.039292563,-0.104736304,-0.116247518,0.0722968,0.031346995,0.080569497,0.004021967,-0.031191672,-0.104675264,0.061329033,-0.085289617,0.077843136,0.006932483,-0.001246388,-0.037833285,0.04319416,0.143044245,-0.04902271,-0.122424468,-0.108224556
55856,ACOT13,0.10183507,-0.046183926,0.000229909,0.004520989,-0.095331573,0.034122758,0.028313521,-0.121402601,0.023387477,-0.169917888,0.012821806,0.066819459,-0.063888143,-0.032640641,-0.000743476,-0.061038441,0.005970455,0.067543495,0.030487434,-0.007319282,-0.016845255,0.064602645,-0.072820737,-0.064206867,0.046070086,0.084688856,-0.097835873,0.077525906,-0.021081985,0.110887828,-0.036323804,-0.009193576,0.02402092,-0.013407994,-0.095613788,0.04430492,-0.047658809,0.063608336,0.031298052,-0.024193357,0.042516935,0.031546734,-0.005156341,-0.016727279,0.073647482,0.018576673,0.018381478,0.0539073,0.009191675,0.141442516,-0.09597661,0.050848426,-0.000759216,0.022801993,-0.177693404,-0.043603807,0.005217697,-0.040457164,0.029440002,0.018052036,-0.039307492,-0.045648423,0.045929995,0.046221029,-0.130083963,0.004071702,0.011907786,0.085351051,0.001498366,0.100012096,-0.000615795,0.04305871,-0.063763933,0.002048771,-0.076095709,-0.040726189,-0.014572361,0.003045528,0.024272569,-0.085106579,-0.036123283,-0.058922511,0.034971928,-0.062810648,0.016278183,-0.020856018,0.097453838,0.023641138,-0.039423855,-0.001477849,0.119912863,0.139496371,0.100798395,0.010998197,-0.078492619,-0.010515062,-0.153626504,-0.067561759,0.046890546,0.083724231
2762,GMDS,-0.036068491,0.08632537,0.135701925,-0.063525228,-0.156512368,-0.035674985,-0.177023345,0.214803268,-0.05846096,0.086046741,0.023941922,0.068689317,0.023776929,0.003334822,0.018399794,-0.126807225,0.074267251,-0.239552252,0.032343884,-0.088896477,0.190169738,-0.002121123,-0.152338761,-0.057157443,-0.193249897,-0.234123407,-0.024569023,0.148212181,0.125503412,-0.315330608,0.128384987,0.012535197,-0.120693323,0.228538431,0.060167309,-0.260335254,-0.234000668,0.026084436,0.174736532,0.046248038,-0.045036825,-0.066815274,0.181357019,0.034028349,0.068233727,0.150925693,0.134580553,-0.027215263,-0.16727957,-0.08945289,-0.082152403,-0.068432176,0.070526011,-0.119661992,-0.215121819,0.156695648,-0.025422467,-0.10590493,0.07111841,0.088224156,0.121714371,0.084981691,0.130239594,0.088022409,-0.145990272,-0.074267611,-0.002125795,-0.084643273,0.086824691,-0.003314585,-0.020589087,-0.024168758,-0.005595798,-0.021670199,-0.097447495,-0.100225727,0.116668792,0.116341578,-0.031488782,-0.09190694,0.228268915,0.064087579,0.063989383,-0.039391726,-0.021778298,-0.138479587,-0.177040799,0.127478491,0.074499978,0.023269079,-0.046568061,0.185040849,0.111449295,0.103930961,-0.152253145,-0.11713231,0.186485002,-0.191028361,0.205477009,0.047790044
